ID,VULN_ID,VULN_TYPE,AFFECTED_PRODUCT,KB_ID,VULN_DETAILS,KB_DETAILS
1829,CVE-2023-21746,Privilege Escalation,Windows RT 8.1,KB5022346,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022346
1830,CVE-2023-21746,Privilege Escalation,Windows 8.1 x64-based,KB5022352,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022352
1831,CVE-2023-21746,Privilege Escalation,Windows 8.1 x64-based,KB5022346,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022346
1832,CVE-2023-21746,Privilege Escalation,Windows 8.1 32-bit,KB5022352,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022352
1833,CVE-2023-21746,Privilege Escalation,Windows 8.1 32-bit,KB5022346,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022346
1834,CVE-2023-21746,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1835,CVE-2023-21746,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
1836,CVE-2023-21746,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1837,CVE-2023-21746,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
1838,CVE-2023-21746,Privilege Escalation,Windows Server 2016 Server Core,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1839,CVE-2023-21746,Privilege Escalation,Windows Server 2016,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1840,CVE-2023-21746,Privilege Escalation,Windows 10 Version 1607 x64-based,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1841,CVE-2023-21746,Privilege Escalation,Windows 10 Version 1607 32-bit,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1842,CVE-2023-21746,Privilege Escalation,Windows 10 x64-based,KB5022297,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022297
1843,CVE-2023-21746,Privilege Escalation,Windows 10 32-bit,KB5022297,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022297
1844,CVE-2023-21746,Privilege Escalation,Windows 10 Version 22H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1845,CVE-2023-21746,Privilege Escalation,Windows 10 Version 22H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1846,CVE-2023-21746,Privilege Escalation,Windows 10 Version 22H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1847,CVE-2023-21746,Privilege Escalation,Windows 11 Version 22H2 x64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1848,CVE-2023-21746,Privilege Escalation,Windows 11 Version 22H2 ARM64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1849,CVE-2023-21746,Privilege Escalation,Windows 10 Version 21H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1850,CVE-2023-21746,Privilege Escalation,Windows 10 Version 21H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1851,CVE-2023-21746,Privilege Escalation,Windows 10 Version 21H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1852,CVE-2023-21746,Privilege Escalation,Windows 11 version 21H2 ARM64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1853,CVE-2023-21746,Privilege Escalation,Windows 11 version 21H2 x64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1854,CVE-2023-21746,Privilege Escalation,Windows 10 Version 20H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1855,CVE-2023-21746,Privilege Escalation,Windows 10 Version 20H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1856,CVE-2023-21746,Privilege Escalation,Windows 10 Version 20H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1857,CVE-2023-21746,Privilege Escalation,Windows Server 2022 Server Core,KB5022291,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022291
1858,CVE-2023-21746,Privilege Escalation,Windows Server 2022,KB5022291,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022291
1859,CVE-2023-21746,Privilege Escalation,Windows Server 2019 Server Core,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1860,CVE-2023-21746,Privilege Escalation,Windows Server 2019,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1861,CVE-2023-21746,Privilege Escalation,Windows 10 Version 1809 ARM64-based,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1862,CVE-2023-21746,Privilege Escalation,Windows 10 Version 1809 x64-based,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1863,CVE-2023-21746,Privilege Escalation,Windows 10 Version 1809 32-bit,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21746,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1864,CVE-2023-21752,Privilege Escalation,Windows 10 Version 1809 32-bit,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1865,CVE-2023-21752,Privilege Escalation,Windows 10 Version 20H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1866,CVE-2023-21752,Privilege Escalation,Windows 10 Version 20H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1867,CVE-2023-21752,Privilege Escalation,Windows 10 Version 20H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1868,CVE-2023-21752,Privilege Escalation,Windows 11 Version 22H2 x64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1869,CVE-2023-21752,Privilege Escalation,Windows 10 Version 21H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1870,CVE-2023-21752,Privilege Escalation,Windows 10 Version 22H2 x64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1871,CVE-2023-21752,Privilege Escalation,Windows 10 Version 21H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1872,CVE-2023-21752,Privilege Escalation,Windows 11 version 21H2 ARM64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1873,CVE-2023-21752,Privilege Escalation,Windows 11 version 21H2 x64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1874,CVE-2023-21752,Privilege Escalation,Windows 10 Version 21H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1875,CVE-2023-21752,Privilege Escalation,Windows 10 Version 22H2 32-bit,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1876,CVE-2023-21752,Privilege Escalation,Windows 11 Version 22H2 ARM64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1877,CVE-2023-21752,Privilege Escalation,Windows 10 Version 22H2 ARM64-based,KB5022282,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022282
1878,CVE-2023-21752,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1879,CVE-2023-21752,Privilege Escalation,Windows 7 32-bit Service Pack 1,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
1880,CVE-2023-21752,Privilege Escalation,Windows 10 32-bit,KB5022297,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022297
1881,CVE-2023-21752,Privilege Escalation,Windows 10 Version 1607 x64-based,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1882,CVE-2023-21752,Privilege Escalation,Windows 10 x64-based,KB5022297,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022297
1883,CVE-2023-21752,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5022338,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022338
1884,CVE-2023-21752,Privilege Escalation,Windows 7 x64-based Service Pack 1,KB5022339,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022339
1885,CVE-2023-21752,Privilege Escalation,Windows 10 Version 1809 x64-based,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1886,CVE-2023-21752,Privilege Escalation,Windows 10 Version 1607 32-bit,KB5022289,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022289
1887,CVE-2023-21752,Privilege Escalation,Windows 10 Version 1809 ARM64-based,KB5022286,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21752,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022286
1888,CVE-2023-21768,Privilege Escalation,Windows 11 version 21H2 ARM64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1889,CVE-2023-21768,Privilege Escalation,Windows 11 version 21H2 x64-based,KB5022287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022287
1890,CVE-2023-21768,Privilege Escalation,Windows Server 2022 Server Core,KB5022291,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022291
1891,CVE-2023-21768,Privilege Escalation,Windows Server 2022,KB5022291,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022291
1892,CVE-2023-21768,Privilege Escalation,Windows 11 Version 22H2 x64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1893,CVE-2023-21768,Privilege Escalation,Windows 11 Version 22H2 ARM64-based,KB5022303,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-21768,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5022303
1894,CVE-2023-28252,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5025285,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025285
1895,CVE-2023-28252,Privilege Escalation,Windows Server 2012 R2 Server Core,KB5025288,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025288
1896,CVE-2023-28252,Privilege Escalation,Windows Server 2012 R2,KB5025285,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025285
1897,CVE-2023-28252,Privilege Escalation,Windows Server 2012 R2,KB5025288,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025288
1898,CVE-2023-28252,Privilege Escalation,Windows Server 2012 Server Core,KB5025287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025287
1899,CVE-2023-28252,Privilege Escalation,Windows Server 2012 Server Core,KB5025272,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025272
1900,CVE-2023-28252,Privilege Escalation,Windows Server 2012,KB5025287,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025287
1901,CVE-2023-28252,Privilege Escalation,Windows Server 2012,KB5025272,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025272
1902,CVE-2023-28252,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5025279,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025279
1903,CVE-2023-28252,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1 Server Core,KB5025277,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025277
1904,CVE-2023-28252,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5025279,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025279
1905,CVE-2023-28252,Privilege Escalation,Windows Server 2008 R2 x64-based Service Pack 1,KB5025277,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025277
1906,CVE-2023-28252,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5025271,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025271
1907,CVE-2023-28252,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2 Server Core,KB5025273,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025273
1908,CVE-2023-28252,Privilege Escalation,Windows Server 2008 x64-based Service Pack 2,KB5025271,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2023-28252,https://www.catalog.update.microsoft.com/Search.aspx?q=KB5025271
